DeviceID,SeqNum,Timestamp,ArrivalTime,MsgType,Message,Delay
1001,304,1762308293,1762308293.4998443,1,temp=25.0,0.4998443126678467
1001,305,1762308294,1762308294.5004742,1,temp=25.69,0.500474214553833
1001,306,1762308295,1762308295.5014849,1,temp=25.13,0.5014848709106445
1001,307,1762308296,1762308296.502002,1,temp=28.32,0.5020020008087158
1001,308,1762308297,1762308297.5028577,1,temp=22.01,0.5028576850891113
1001,309,1762308298,1762308298.5035641,1,temp=27.97,0.5035641193389893
1001,310,1762308299,1762308299.5043786,1,temp=23.65,0.5043785572052002
1001,311,1762308300,1762308300.5050592,1,temp=25.01,0.5050592422485352
1001,312,1762308301,1762308301.5059664,1,temp=28.31,0.5059664249420166
1001,313,1762308302,1762308302.5081303,1,temp=22.42,0.5081303119659424
1001,314,1762308303,1762308303.5097113,1,temp=28.37,0.5097112655639648
1001,315,1762308304,1762308304.5105565,1,temp=26.74,0.5105564594268799
1001,316,1762308305,1762308305.5112407,1,temp=27.58,0.5112407207489014
1001,317,1762308306,1762308306.5119603,1,temp=24.16,0.5119602680206299
1001,318,1762308307,1762308307.5132,1,temp=26.6,0.513200044631958
1001,319,1762308308,1762308308.5138736,1,temp=20.61,0.5138735771179199
1001,320,1762308309,1762308309.5145173,1,temp=21.0,0.5145173072814941
1001,321,1762308310,1762308310.5167723,1,temp=29.9,0.5167722702026367
1001,322,1762308311,1762308311.5171745,1,temp=26.72,0.517174482345581
1001,323,1762308312,1762308312.518608,1,temp=21.1,0.5186080932617188
1001,324,1762308313,1762308313.5193956,1,temp=22.95,0.5193955898284912
1001,325,1762308314,1762308314.5201244,1,temp=21.37,0.5201244354248047
1001,326,1762308315,1762308315.5207367,1,temp=22.5,0.5207366943359375
1001,327,1762308316,1762308316.521937,1,temp=27.79,0.5219368934631348
1001,328,1762308317,1762308317.522596,1,temp=27.68,0.5225958824157715
1001,329,1762308318,1762308318.5232654,1,temp=26.12,0.5232653617858887
1001,330,1762308319,1762308319.5237808,1,temp=22.8,0.5237808227539062
1001,331,1762308320,1762308320.5244107,1,temp=25.97,0.5244107246398926
1001,332,1762308321,1762308321.5251942,1,temp=21.38,0.5251941680908203
1001,333,1762308322,1762308322.5252936,1,temp=20.68,0.5252935886383057
1001,334,1762308323,1762308323.5260856,1,temp=24.01,0.526085615158081
1001,335,1762308324,1762308324.5278966,1,temp=22.54,0.5278966426849365
1001,336,1762308325,1762308325.5290678,1,temp=26.51,0.5290677547454834
1001,0,1762314208,1762314208.974357,0,,0.9743568897247314
1001,1,1762314208,1762314208.9746783,1,temp=24.68,0.9746782779693604
1002,0,1762314209,1762314209.229948,0,,0.2299480438232422
1002,1,1762314209,1762314209.2302904,1,temp=26.38,0.23029041290283203
1001,2,1762314209,1762314209.975029,1,temp=22.32,0.9750289916992188
1002,2,1762314210,1762314210.2305188,1,temp=23.62,0.23051881790161133
1001,3,1762314210,1762314210.9756699,1,temp=24.75,0.9756698608398438
1002,3,1762314211,1762314211.2362447,1,temp=20.78,0.23624467849731445
1001,4,1762314211,1762314211.9762084,1,temp=22.55,0.9762084484100342
1002,4,1762314212,1762314212.2380173,1,temp=21.15,0.23801732063293457
1001,5,1762314212,1762314212.9767125,1,temp=23.46,0.9767124652862549
1002,5,1762314213,1762314213.2387333,1,temp=27.97,0.23873329162597656
1001,6,1762314213,1762314213.9806383,1,temp=23.63,0.9806382656097412
1002,6,1762314214,1762314214.2393901,1,temp=26.78,0.23939013481140137
1001,7,1762314214,1762314214.981465,1,temp=23.32,0.9814651012420654
1002,7,1762314215,1762314215.240805,1,temp=24.76,0.24080491065979004
1001,8,1762314215,1762314215.9819417,1,temp=23.24,0.9819416999816895
1002,8,1762314216,1762314216.2415407,1,temp=21.93,0.24154067039489746
1001,9,1762314216,1762314216.982627,1,temp=20.06,0.9826269149780273
1002,9,1762314217,1762314217.2520087,1,temp=23.73,0.25200867652893066
1001,10,1762314217,1762314217.9836915,1,temp=21.49,0.9836914539337158
1002,10,1762314218,1762314218.2530146,1,temp=29.9,0.25301456451416016
1001,11,1762314218,1762314218.9852502,1,temp=28.46,0.9852502346038818
1002,11,1762314219,1762314219.2564142,1,temp=22.46,0.25641417503356934
1001,12,1762314219,1762314219.98667,1,temp=23.99,0.9866700172424316
1002,12,1762314220,1762314220.2574756,1,temp=28.88,0.2574756145477295
1001,13,1762314220,1762314220.9873075,1,temp=27.07,0.9873075485229492
1002,13,1762314221,1762314221.258115,1,temp=24.02,0.2581150531768799
1001,14,1762314221,1762314221.9881043,1,temp=21.62,0.9881043434143066
1002,14,1762314222,1762314222.2586017,1,temp=29.75,0.25860166549682617
1001,15,1762314222,1762314222.9888213,1,temp=23.57,0.988821268081665
1002,15,1762314223,1762314223.2591994,1,temp=22.48,0.2591993808746338
1001,16,1762314223,1762314223.9897404,1,temp=26.92,0.9897403717041016
1002,16,1762314224,1762314224.2606738,1,temp=29.18,0.26067376136779785
1001,17,1762314224,1762314224.9905026,1,temp=25.2,0.9905025959014893
1002,17,1762314225,1762314225.2615476,1,temp=25.1,0.2615475654602051
1001,18,1762314225,1762314225.9922435,1,temp=25.33,0.9922435283660889
1002,18,1762314226,1762314226.2627914,1,temp=26.02,0.26279139518737793
1001,19,1762314226,1762314226.9928322,1,temp=20.21,0.9928321838378906
1002,19,1762314227,1762314227.2637277,1,temp=29.38,0.26372766494750977
1001,20,1762314227,1762314227.9935062,1,temp=21.98,0.9935061931610107
1002,20,1762314228,1762314228.264538,1,temp=24.49,0.264538049697876
1001,21,1762314228,1762314228.9940946,1,temp=22.02,0.9940946102142334
1002,21,1762314229,1762314229.2647588,1,temp=28.33,0.264758825302124
1001,22,1762314229,1762314229.9950254,1,temp=22.13,0.9950253963470459
1002,22,1762314230,1762314230.265536,1,temp=20.03,0.2655360698699951
1001,23,1762314230,1762314230.9961257,1,temp=24.52,0.9961256980895996
1002,23,1762314231,1762314231.2669497,1,temp=23.91,0.2669496536254883
1001,24,1762314231,1762314231.9971063,1,temp=28.33,0.9971063137054443
1002,24,1762314232,1762314232.2676718,1,temp=24.6,0.2676718235015869
1001,25,1762314232,1762314232.9971352,1,temp=22.17,0.9971351623535156
1002,25,1762314233,1762314233.2683609,1,temp=27.47,0.26836085319519043
1001,26,1762314233,1762314233.9978673,1,temp=28.18,0.9978673458099365
1002,26,1762314234,1762314234.2689729,1,temp=23.42,0.26897287368774414
1001,27,1762314234,1762314234.9997423,1,temp=22.43,0.9997422695159912
1002,27,1762314235,1762314235.2696748,1,temp=28.68,0.26967477798461914
1001,28,1762314236,1762314236.0117543,1,temp=23.05,0.011754274368286133
1002,28,1762314236,1762314236.2706652,1,temp=25.66,0.27066516876220703
1001,29,1762314237,1762314237.0125866,1,temp=28.34,0.012586593627929688
1002,29,1762314237,1762314237.27147,1,temp=21.91,0.2714700698852539
1001,30,1762314238,1762314238.0132055,1,temp=21.81,0.013205528259277344
1002,30,1762314238,1762314238.272562,1,temp=25.99,0.27256202697753906
1001,31,1762314239,1762314239.0140524,1,temp=27.11,0.014052391052246094
1002,31,1762314239,1762314239.2730515,1,temp=22.47,0.27305150032043457
1001,32,1762314240,1762314240.0150971,1,temp=21.78,0.01509714126586914
1002,32,1762314240,1762314240.273597,1,temp=27.23,0.27359700202941895
1001,33,1762314241,1762314241.0169203,1,temp=26.24,0.01692032814025879
1002,33,1762314241,1762314241.274546,1,temp=21.12,0.27454590797424316
1001,34,1762314242,1762314242.018262,1,temp=25.91,0.01826190948486328
1002,34,1762314242,1762314242.275193,1,temp=29.21,0.2751929759979248
1001,35,1762314243,1762314243.018861,1,temp=26.21,0.018861055374145508
1002,35,1762314243,1762314243.276276,1,temp=24.84,0.2762761116027832
1001,36,1762314244,1762314244.0196574,1,temp=20.41,0.019657373428344727
1002,36,1762314244,1762314244.276614,1,temp=23.73,0.2766139507293701
1001,37,1762314245,1762314245.020434,1,temp=24.63,0.020433902740478516
1002,37,1762314245,1762314245.2776563,1,temp=26.71,0.27765631675720215
1001,38,1762314246,1762314246.0207767,1,temp=21.84,0.020776748657226562
1002,38,1762314246,1762314246.2785635,1,temp=28.18,0.2785634994506836
1001,39,1762314247,1762314247.0211132,1,temp=23.52,0.021113157272338867
1002,39,1762314247,1762314247.2804766,1,temp=29.55,0.28047657012939453
1001,40,1762314248,1762314248.0228474,1,temp=20.3,0.022847414016723633
1002,40,1762314248,1762314248.2813787,1,temp=27.97,0.28137874603271484
1001,41,1762314249,1762314249.0237916,1,temp=21.05,0.02379155158996582
1002,41,1762314249,1762314249.2834141,1,temp=20.08,0.2834141254425049
1001,42,1762314250,1762314250.024051,1,temp=23.73,0.02405095100402832
1002,42,1762314250,1762314250.2841988,1,temp=20.52,0.2841987609863281
1001,43,1762314251,1762314251.0251446,1,temp=22.35,0.025144577026367188
1002,43,1762314251,1762314251.284947,1,temp=22.9,0.28494691848754883
1001,44,1762314252,1762314252.0257983,1,temp=23.41,0.025798320770263672
1002,44,1762314252,1762314252.2867203,1,temp=28.3,0.28672027587890625
1001,45,1762314253,1762314253.026864,1,temp=29.37,0.026864051818847656
1002,45,1762314253,1762314253.287533,1,temp=21.88,0.2875330448150635
1001,46,1762314254,1762314254.028322,1,temp=25.47,0.02832198143005371
1002,46,1762314254,1762314254.2887943,1,temp=20.76,0.28879427909851074
1001,47,1762314255,1762314255.029248,1,temp=28.63,0.02924799919128418
1002,47,1762314255,1762314255.2897654,1,temp=24.49,0.2897653579711914
1001,48,1762314256,1762314256.0302641,1,temp=25.93,0.03026413917541504
1002,48,1762314256,1762314256.290661,1,temp=22.06,0.290661096572876
1001,49,1762314257,1762314257.0310245,1,temp=28.66,0.031024456024169922
1002,49,1762314257,1762314257.2915306,1,temp=22.77,0.2915306091308594
1001,50,1762314258,1762314258.0313444,1,temp=22.98,0.03134441375732422
1002,50,1762314258,1762314258.2924583,1,temp=26.48,0.29245829582214355
1001,51,1762314259,1762314259.032491,1,temp=24.39,0.03249096870422363
1002,51,1762314259,1762314259.2932203,1,temp=28.26,0.29322028160095215
1001,52,1762314260,1762314260.0330298,1,temp=28.14,0.033029794692993164
1002,52,1762314260,1762314260.293962,1,temp=26.43,0.2939620018005371
1001,53,1762314261,1762314261.0337734,1,temp=21.75,0.03377342224121094
1002,53,1762314261,1762314261.2948053,1,temp=26.26,0.29480528831481934
1001,54,1762314262,1762314262.0346022,1,temp=23.63,0.03460216522216797
1002,54,1762314262,1762314262.295549,1,temp=27.64,0.2955489158630371
1001,55,1762314263,1762314263.0365317,1,temp=20.02,0.036531686782836914
1002,55,1762314263,1762314263.2963345,1,temp=20.7,0.29633450508117676
1001,56,1762314264,1762314264.0375023,1,temp=23.34,0.037502288818359375
1002,56,1762314264,1762314264.2968023,1,temp=27.88,0.296802282333374
1001,57,1762314265,1762314265.0382872,1,temp=23.85,0.03828716278076172
1002,57,1762314265,1762314265.3030303,1,temp=22.29,0.30303025245666504
1001,58,1762314266,1762314266.039072,1,temp=28.48,0.03907203674316406
1002,58,1762314266,1762314266.3038933,1,temp=22.57,0.3038933277130127
1001,59,1762314267,1762314267.0395956,1,temp=27.73,0.039595603942871094
1002,59,1762314267,1762314267.304525,1,temp=20.25,0.30452489852905273
1001,60,1762314268,1762314268.0407097,1,temp=26.29,0.040709733963012695
1002,60,1762314268,1762314268.3050902,1,temp=25.2,0.30509018898010254
1001,61,1762314269,1762314269.0413244,1,temp=21.04,0.04132437705993652
1002,61,1762314269,1762314269.3058906,1,temp=28.46,0.3058905601501465
1001,62,1762314270,1762314270.0425093,1,temp=27.7,0.04250931739807129
1002,62,1762314270,1762314270.3063836,1,temp=22.24,0.3063836097717285
1001,63,1762314271,1762314271.0430367,1,temp=27.04,0.043036699295043945
1002,63,1762314271,1762314271.3071334,1,temp=23.82,0.30713343620300293
1001,64,1762314272,1762314272.0437257,1,temp=23.73,0.04372572898864746
1002,64,1762314272,1762314272.307681,1,temp=23.87,0.3076810836791992
1001,65,1762314273,1762314273.0441751,1,temp=22.01,0.044175148010253906
1002,65,1762314273,1762314273.3079913,1,temp=20.09,0.30799126625061035
1001,66,1762314274,1762314274.0446296,1,temp=21.57,0.044629573822021484
1002,66,1762314274,1762314274.3088353,1,temp=21.86,0.3088352680206299
1001,67,1762314275,1762314275.0452955,1,temp=21.25,0.04529547691345215
1002,67,1762314275,1762314275.3098912,1,temp=24.02,0.3098912239074707
1001,68,1762314276,1762314276.0462806,1,temp=21.07,0.046280622482299805
1002,68,1762314276,1762314276.3106942,1,temp=26.12,0.31069421768188477
1001,69,1762314277,1762314277.0472894,1,temp=21.44,0.047289371490478516
1002,69,1762314277,1762314277.3118503,1,temp=21.82,0.31185030937194824
1001,70,1762314278,1762314278.05089,1,temp=22.2,0.05088996887207031
1002,70,1762314278,1762314278.312392,1,temp=20.98,0.312391996383667
1001,71,1762314279,1762314279.0517576,1,temp=22.59,0.0517575740814209
1002,71,1762314279,1762314279.3128395,1,temp=22.07,0.3128395080566406
1001,72,1762314280,1762314280.0522609,1,temp=23.0,0.0522608757019043
1002,72,1762314280,1762314280.314228,1,temp=26.68,0.3142280578613281
1001,73,1762314281,1762314281.0526354,1,temp=25.56,0.05263543128967285
1002,73,1762314281,1762314281.314397,1,temp=29.33,0.31439709663391113
1001,74,1762314282,1762314282.055377,1,temp=22.56,0.05537700653076172
1002,74,1762314282,1762314282.3160317,1,temp=24.94,0.31603169441223145
1001,75,1762314283,1762314283.0560699,1,temp=20.31,0.05606985092163086
1002,75,1762314283,1762314283.3168364,1,temp=20.37,0.3168363571166992
1001,76,1762314284,1762314284.056837,1,temp=20.69,0.05683708190917969
1002,76,1762314284,1762314284.3174655,1,temp=26.6,0.31746554374694824
1001,77,1762314285,1762314285.0576158,1,temp=27.45,0.05761575698852539
1002,77,1762314285,1762314285.3181636,1,temp=25.59,0.3181636333465576
1001,78,1762314286,1762314286.058249,1,temp=24.64,0.05824899673461914
1002,78,1762314286,1762314286.3198433,1,temp=23.6,0.3198432922363281
1001,79,1762314287,1762314287.0589395,1,temp=22.52,0.058939456939697266
1002,79,1762314287,1762314287.3206453,1,temp=29.69,0.3206453323364258
1001,80,1762314288,1762314288.1084876,1,temp=26.57,0.10848760604858398
1002,80,1762314288,1762314288.3210835,1,temp=25.35,0.32108354568481445
1001,81,1762314289,1762314289.1088996,1,temp=28.4,0.10889959335327148
1002,81,1762314289,1762314289.3217905,1,temp=20.06,0.3217904567718506
1001,82,1762314290,1762314290.1096263,1,temp=20.69,0.10962629318237305
1002,82,1762314290,1762314290.3224611,1,temp=27.94,0.3224611282348633
1001,83,1762314291,1762314291.1103299,1,temp=27.36,0.11032986640930176
1002,83,1762314291,1762314291.3229554,1,temp=24.15,0.3229553699493408
1001,84,1762314292,1762314292.1109,1,temp=28.61,0.1108999252319336
1002,84,1762314292,1762314292.3238873,1,temp=26.38,0.32388734817504883
1001,85,1762314293,1762314293.1115346,1,temp=25.01,0.11153459548950195
1002,85,1762314293,1762314293.3249629,1,temp=20.77,0.324962854385376
1001,86,1762314294,1762314294.1123447,1,temp=20.26,0.11234474182128906
1002,86,1762314294,1762314294.3257089,1,temp=25.12,0.32570886611938477
1001,87,1762314295,1762314295.1134434,1,temp=26.66,0.11344337463378906
1002,87,1762314295,1762314295.326506,1,temp=25.9,0.3265058994293213
1001,88,1762314296,1762314296.1139078,1,temp=26.04,0.1139078140258789
1002,88,1762314296,1762314296.3274615,1,temp=22.76,0.32746148109436035
1001,89,1762314297,1762314297.116577,1,temp=25.62,0.1165769100189209
1002,89,1762314297,1762314297.3279324,1,temp=20.27,0.32793235778808594
1001,90,1762314298,1762314298.1173358,1,temp=28.78,0.11733579635620117
1002,90,1762314298,1762314298.328475,1,temp=20.01,0.3284749984741211
1001,91,1762314299,1762314299.1179621,1,temp=26.87,0.11796212196350098
1002,91,1762314299,1762314299.3289165,1,temp=26.81,0.3289165496826172
1001,92,1762314300,1762314300.1185226,1,temp=22.81,0.11852264404296875
1002,92,1762314300,1762314300.3294027,1,temp=27.38,0.3294026851654053
1001,93,1762314301,1762314301.118866,1,temp=28.89,0.118865966796875
1002,93,1762314301,1762314301.3299518,1,temp=25.16,0.32995176315307617
1001,94,1762314302,1762314302.1207583,1,temp=22.84,0.1207582950592041
1002,94,1762314302,1762314302.3317134,1,temp=26.32,0.3317134380340576
1001,95,1762314303,1762314303.127043,1,temp=24.31,0.1270430088043213
